Date,Open,High,Low,Close,PivotType,Fractal
2015.11.11 01:00,1.07142,1.07301,1.0714,1.07227,BR,No
2015.11.11 02:00,1.0721399999999999,1.07256,1.07171,1.07205,None,No
2015.11.11 03:00,1.07205,1.0741100000000001,1.0720399999999999,1.07362,None,No
2015.11.11 04:00,1.07362,1.07445,1.07287,1.07322,None,No
2015.11.11 05:00,1.07323,1.07489,1.0731,1.07476,None,No
2015.11.11 06:00,1.07475,1.07609,1.07473,1.07561,None,No
2015.11.11 07:00,1.07562,1.07733,1.07518,1.07697,BR,Yes
2015.11.11 08:00,1.07697,1.07704,1.07565,1.0757,None,No
2015.11.11 09:00,1.07569,1.07636,1.07521,1.0758299999999998,None,No
2015.11.11 10:00,1.07584,1.0760100000000001,1.07417,1.07417,None,No
2015.11.11 11:00,1.07419,1.07524,1.07323,1.07487,BL,No
2015.11.11 12:00,1.07487,1.0758,1.0735700000000001,1.07387,None,No
2015.11.11 13:00,1.07387,1.07587,1.07333,1.07493,BR,No
2015.11.11 14:00,1.07493,1.07518,1.07384,1.07387,None,No
2015.11.11 15:00,1.07387,1.07419,1.07141,1.07166,None,No
2015.11.11 16:00,1.07166,1.07231,1.0711,1.07144,None,No
2015.11.11 17:00,1.0714299999999999,1.0736,1.07054,1.07338,BL,No
2015.11.11 18:00,1.07338,1.07499,1.07318,1.07459,None,No
2015.11.11 19:00,1.0745799999999999,1.07535,1.0706799999999999,1.0728,BR,No
2015.11.11 20:00,1.07281,1.0746799999999999,1.07217,1.07335,None,No
2015.11.11 21:00,1.07333,1.07365,1.07241,1.07282,None,No
2015.11.11 22:00,1.07281,1.07382,1.0725200000000001,1.07379,None,No
2015.11.11 23:00,1.0738,1.0744799999999999,1.0731700000000002,1.07416,BR,No
2015.11.12 00:00,1.07418,1.07446,1.0737,1.07421,None,No
2015.11.12 01:00,1.07423,1.07447,1.07369,1.07417,BL,No
2015.11.12 02:00,1.0743200000000002,1.0760399999999999,1.07426,1.07578,None,No
2015.11.12 03:00,1.07579,1.07653,1.0755,1.0763,None,No
2015.11.12 04:00,1.07631,1.07682,1.07571,1.07663,None,No
2015.11.12 05:00,1.07665,1.0780100000000001,1.07644,1.07718,BR,No
2015.11.12 06:00,1.07725,1.0774299999999999,1.07608,1.07621,BL,No
2015.11.12 07:00,1.0762,1.07667,1.07609,1.0763,None,No
2015.11.12 08:00,1.07629,1.0765200000000001,1.0759,1.0760299999999998,None,No
2015.11.12 09:00,1.07606,1.07609,1.07514,1.07568,BL,No
2015.11.12 10:00,1.0756700000000001,1.07598,1.0751700000000002,1.0754,None,No
2015.11.12 11:00,1.07539,1.07541,1.07425,1.07438,None,No
2015.11.12 12:00,1.0744,1.07503,1.0690600000000001,1.07112,BL,Yes
2015.11.12 13:00,1.07113,1.07355,1.0707799999999998,1.07122,None,No
2015.11.12 14:00,1.07122,1.0733,1.07093,1.0726200000000001,None,No
2015.11.12 15:00,1.0726200000000001,1.07269,1.07075,1.07139,BL,No
2015.11.12 16:00,1.07138,1.0725799999999999,1.07097,1.07209,None,No
2015.11.12 17:00,1.07209,1.07394,1.0720399999999999,1.07251,None,No
2015.11.12 18:00,1.07251,1.07952,1.07217,1.07799,None,No
2015.11.12 19:00,1.07798,1.08084,1.07493,1.07538,BR,No
2015.11.12 20:00,1.07539,1.07762,1.07463,1.0766799999999999,BL,No
2015.11.12 21:00,1.07669,1.08033,1.07633,1.07784,BR,No
2015.11.12 22:00,1.07784,1.07807,1.0766,1.0769600000000001,None,No
2015.11.12 23:00,1.0769600000000001,1.0797299999999999,1.0768,1.07918,None,No
2015.11.13 00:00,1.07915,1.08301,1.07869,1.08091,BR,Yes
2015.11.13 01:00,1.08092,1.0823,1.08069,1.0812,None,No
2015.11.13 02:00,1.08103,1.0814,1.0806,1.08063,None,No
2015.11.13 03:00,1.08064,1.0816700000000001,1.08038,1.0808,BR,No
2015.11.13 04:00,1.0808,1.08091,1.08005,1.08038,None,No
2015.11.13 05:00,1.08038,1.0804200000000002,1.07849,1.0787,BL,No
2015.11.13 06:00,1.0787,1.07965,1.07854,1.07964,None,No
2015.11.13 07:00,1.07962,1.07962,1.07847,1.0792899999999999,BL,No
2015.11.13 08:00,1.0792899999999999,1.0795299999999999,1.07899,1.0792,None,No
2015.11.13 09:00,1.0792,1.07921,1.0784,1.07863,None,No
2015.11.13 10:00,1.07856,1.07871,1.0771600000000001,1.07846,BL,No
2015.11.13 11:00,1.0784799999999999,1.07883,1.07721,1.0778299999999998,BR,No
2015.11.13 12:00,1.0778299999999998,1.07786,1.07539,1.07558,None,No
2015.11.13 13:00,1.0756,1.07655,1.0751700000000002,1.07561,BL,No
2015.11.13 14:00,1.0756,1.07771,1.07532,1.0772899999999999,None,No
2015.11.13 15:00,1.0772899999999999,1.08075,1.07724,1.07894,BR,No
2015.11.13 16:00,1.07895,1.07917,1.07692,1.0769799999999998,None,No
2015.11.13 17:00,1.0769799999999998,1.07946,1.07331,1.0734700000000001,BR,No
2015.11.13 18:00,1.0735,1.07435,1.07226,1.07366,None,No
2015.11.13 19:00,1.0736700000000001,1.07548,1.07175,1.0728600000000001,BR,No
2015.11.13 20:00,1.07287,1.07352,1.07198,1.0720399999999999,None,No
2015.11.13 21:00,1.0720399999999999,1.07284,1.0713700000000002,1.07257,BL,No
2015.11.13 22:00,1.0725799999999999,1.0739100000000001,1.07195,1.07304,BR,No
2015.11.13 23:00,1.07305,1.07386,1.07223,1.07376,None,No
2015.11.14 00:00,1.07374,1.07513,1.07359,1.07502,None,No
2015.11.14 01:00,1.07502,1.0774299999999999,1.07466,1.0766799999999999,BR,No
2015.11.16 02:00,1.07366,1.07449,1.073,1.0736299999999999,None,No
2015.11.16 03:00,1.07365,1.07366,1.06865,1.06999,BL,Yes
2015.11.16 04:00,1.0700100000000001,1.07243,1.06999,1.07217,None,No
2015.11.16 05:00,1.07219,1.07263,1.07111,1.07113,BR,No
2015.11.16 06:00,1.07112,1.07234,1.07108,1.0717299999999998,BL,No
2015.11.16 07:00,1.0717299999999998,1.07277,1.07158,1.07243,BR,No
2015.11.16 08:00,1.07243,1.07246,1.07185,1.07192,None,No
2015.11.16 09:00,1.07194,1.07261,1.07171,1.07253,BL,No
2015.11.16 10:00,1.07253,1.07321,1.07217,1.07266,None,No
2015.11.16 11:00,1.07266,1.07578,1.07265,1.0750600000000001,BR,Yes
2015.11.16 12:00,1.07507,1.07572,1.07295,1.07385,None,No
2015.11.16 13:00,1.07384,1.07394,1.07154,1.0726,None,No
2015.11.16 14:00,1.0726,1.0730899999999999,1.07133,1.072,BL,No
2015.11.16 15:00,1.0720100000000001,1.07451,1.07199,1.0738299999999998,BR,No
2015.11.16 16:00,1.07384,1.07416,1.07237,1.0729899999999999,None,No
2015.11.16 17:00,1.07303,1.07412,1.0722200000000002,1.07279,None,No
2015.11.16 18:00,1.07279,1.07303,1.07033,1.07037,None,No
2015.11.16 19:00,1.0704,1.07192,1.07008,1.0716,BL,No
2015.11.16 20:00,1.0716299999999999,1.07234,1.0705799999999999,1.07071,BR,No
2015.11.16 21:00,1.07071,1.07093,1.0691,1.06935,None,No
2015.11.16 22:00,1.06934,1.0698299999999998,1.06817,1.06861,None,No
2015.11.16 23:00,1.06861,1.06929,1.06744,1.0677,BL,No
2015.11.17 00:00,1.06768,1.06871,1.06759,1.0684799999999999,None,No
2015.11.17 01:00,1.06847,1.06882,1.0682200000000002,1.06847,BR,No
2015.11.17 02:00,1.0677,1.0687,1.06769,1.06833,BL,No
2015.11.17 03:00,1.06831,1.06891,1.0683,1.0687,None,No
2015.11.17 04:00,1.0687,1.06904,1.06826,1.06891,BR,No
2015.11.17 05:00,1.06891,1.06891,1.0660100000000001,1.06656,None,No
2015.11.17 06:00,1.06656,1.06712,1.06582,1.0664200000000001,None,No
2015.11.17 07:00,1.0664200000000001,1.06666,1.06579,1.06598,None,No
2015.11.17 08:00,1.06598,1.06626,1.06558,1.06615,BL,No
2015.11.17 09:00,1.06615,1.06654,1.0656,1.0662399999999999,None,No
2015.11.17 10:00,1.06621,1.06708,1.06572,1.06681,BR,No
2015.11.17 11:00,1.06681,1.06681,1.0649600000000001,1.06552,None,No
2015.11.17 12:00,1.06551,1.06562,1.06433,1.06465,None,No
2015.11.17 13:00,1.06464,1.06733,1.06425,1.0667200000000001,BR,No
2015.11.17 14:00,1.0668,1.06716,1.06599,1.0664,None,No
2015.11.17 15:00,1.06641,1.06789,1.06603,1.06621,BR,No
2015.11.17 16:00,1.06621,1.06675,1.0657,1.06646,None,No
2015.11.17 17:00,1.06645,1.06744,1.06512,1.06566,BL,No
2015.11.17 18:00,1.06565,1.06764,1.06548,1.067,BR,No
2015.11.17 19:00,1.067,1.0676,1.0645,1.06521,None,No
2015.11.17 20:00,1.06521,1.06552,1.06313,1.06332,None,No
2015.11.17 21:00,1.06332,1.06515,1.06305,1.0646200000000001,BL,Yes
2015.11.17 22:00,1.0646200000000001,1.06539,1.06346,1.0637299999999998,None,No
2015.11.17 23:00,1.06374,1.0655299999999999,1.06358,1.06477,BR,No
2015.11.18 00:00,1.06477,1.06542,1.0641200000000002,1.06463,None,No
2015.11.18 01:00,1.06465,1.0647,1.06407,1.0643,None,No
2015.11.18 02:00,1.06413,1.0645799999999999,1.06402,1.0645200000000001,None,No
2015.11.18 03:00,1.06451,1.06451,1.0638299999999998,1.06429,BL,No
2015.11.18 04:00,1.06428,1.0647,1.06386,1.0640399999999999,BR,No
2015.11.18 05:00,1.06402,1.0640399999999999,1.06348,1.06354,None,No
2015.11.18 06:00,1.0635299999999999,1.06388,1.06334,1.06344,None,No
2015.11.18 07:00,1.06344,1.06365,1.06308,1.06346,BL,No
2015.11.18 08:00,1.06346,1.0641,1.06332,1.0639100000000001,None,No
2015.11.18 09:00,1.06389,1.0650600000000001,1.06376,1.06495,BR,No
2015.11.18 10:00,1.06495,1.06502,1.0644,1.0649600000000001,None,No
2015.11.18 11:00,1.06493,1.0656700000000001,1.06402,1.06503,BL,No
2015.11.18 12:00,1.06503,1.06734,1.06491,1.067,None,No
2015.11.18 13:00,1.067,1.06922,1.06689,1.06792,BR,Yes
2015.11.18 14:00,1.0679100000000001,1.0681399999999999,1.06694,1.06738,None,No
2015.11.18 15:00,1.0673700000000002,1.06752,1.0658299999999998,1.06633,BL,No
2015.11.18 16:00,1.06633,1.06732,1.0661100000000001,1.0667200000000001,None,No
2015.11.18 17:00,1.0667200000000001,1.0670600000000001,1.06577,1.06584,None,No
2015.11.18 18:00,1.06584,1.06745,1.06556,1.06657,BR,No
2015.11.18 19:00,1.06655,1.06655,1.06449,1.06466,None,No
2015.11.18 20:00,1.06466,1.0648600000000001,1.06227,1.06366,BL,Yes
2015.11.18 21:00,1.06366,1.06444,1.06276,1.06392,None,No
2015.11.18 22:00,1.06392,1.06473,1.06354,1.0637299999999998,None,No
2015.11.18 23:00,1.06377,1.06716,1.06166,1.0646200000000001,BR,No
2015.11.19 00:00,1.06464,1.06641,1.06431,1.0651700000000002,None,No
2015.11.19 01:00,1.06516,1.06598,1.06512,1.0658299999999998,None,No
2015.11.19 02:00,1.06574,1.06618,1.06549,1.0659999999999998,None,No
2015.11.19 03:00,1.0659999999999998,1.06736,1.06585,1.0671,None,No
2015.11.19 04:00,1.0671,1.0683799999999999,1.0669899999999999,1.0683799999999999,None,No
2015.11.19 05:00,1.06831,1.07176,1.06808,1.07028,BR,Yes
2015.11.19 06:00,1.07028,1.07094,1.0691899999999999,1.0693700000000002,None,No
2015.11.19 07:00,1.0693700000000002,1.07082,1.06892,1.07026,BL,No
2015.11.19 08:00,1.07027,1.07124,1.07019,1.0711899999999999,BR,No
2015.11.19 09:00,1.0712,1.0712,1.06996,1.0705,None,No
2015.11.19 10:00,1.07044,1.0708,1.0690899999999999,1.06933,None,No
2015.11.19 11:00,1.06932,1.06948,1.06733,1.0673700000000002,None,No
2015.11.19 12:00,1.06736,1.06889,1.06667,1.0688,BL,No
2015.11.19 13:00,1.0688,1.06994,1.0677299999999998,1.06857,None,No
2015.11.19 14:00,1.06857,1.07046,1.0682399999999999,1.07016,None,No
2015.11.19 15:00,1.07017,1.07154,1.07009,1.07118,None,No
2015.11.19 16:00,1.07118,1.07168,1.0690899999999999,1.06949,BR,No
2015.11.19 17:00,1.0695,1.0695700000000001,1.06684,1.0686,BL,No
2015.11.19 18:00,1.0686,1.07313,1.06828,1.07065,None,No
2015.11.19 19:00,1.07055,1.0737700000000001,1.0704,1.07366,None,No
2015.11.19 20:00,1.0736700000000001,1.07628,1.07336,1.07461,BR,No
2015.11.19 21:00,1.07461,1.07491,1.0724200000000002,1.07253,None,No
2015.11.19 22:00,1.07253,1.07315,1.07166,1.07308,BL,No
2015.11.19 23:00,1.07308,1.07384,1.07283,1.07324,None,No
2015.11.20 00:00,1.07325,1.07392,1.0731600000000001,1.0732899999999999,BR,No
2015.11.20 01:00,1.0732899999999999,1.07375,1.07312,1.07338,None,No
2015.11.20 02:00,1.07322,1.07382,1.07265,1.0729799999999998,BR,No
2015.11.20 03:00,1.0729799999999998,1.0733700000000002,1.07215,1.07256,None,No
2015.11.20 04:00,1.07239,1.07275,1.07139,1.07159,None,No
2015.11.20 05:00,1.07159,1.0718,1.0709899999999999,1.07178,BL,No
2015.11.20 06:00,1.07178,1.07265,1.07136,1.07218,BR,No
2015.11.20 07:00,1.07218,1.0722200000000002,1.07118,1.07169,BL,No
2015.11.20 08:00,1.07169,1.07231,1.0713,1.07188,None,No
2015.11.20 09:00,1.07187,1.07255,1.0709799999999998,1.07239,BL,No
2015.11.20 10:00,1.07236,1.0728,1.0716299999999999,1.07165,BR,No
2015.11.20 11:00,1.07165,1.07165,1.06861,1.0689,None,No
2015.11.20 12:00,1.06889,1.0698,1.06637,1.0679100000000001,BL,No
2015.11.20 13:00,1.0679299999999998,1.06908,1.06775,1.0687799999999998,None,No
2015.11.20 14:00,1.0687799999999998,1.07057,1.0686799999999999,1.06997,BR,No
2015.11.20 15:00,1.06997,1.0700100000000001,1.068,1.06808,None,No
2015.11.20 16:00,1.06808,1.06894,1.0671700000000002,1.06863,BL,No
